(31 December 2023, 21:36) | image_mixer.py | INFO : 'Initialize ViewOriginal class' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\timesbi.ttf', name='Times New Roman', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\msyhbd.ttc', name='Microsoft YaHei', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\trado.ttf', name='Traditional Arabic', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\calibriz.ttf', name='Calibri', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\calibri.ttf', name='Calibri', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\msgothic.ttc', name='MS Gothic', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\cambria.ttc', name='Cambria', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\holomdl2.ttf', name='HoloLens MDL2 Assets', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\SegoeIcons.ttf', name='Segoe Fluent Icons', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ebrimabd.ttf', name='Ebrima', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\Candara.ttf', name='Candara', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\seguisli.ttf', name='Segoe UI', style='italic', variant='normal', weight=350, stretch='normal', size='scalable')) = 11.0975' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\courbi.ttf', name='Courier New', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\taile.ttf', name='Microsoft Tai Le', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\georgiaz.ttf', name='Georgia', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\constan.ttf', name='Constantia', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\tradbdo.ttf', name='Traditional Arabic', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\seguihis.ttf', name='Segoe UI Historic', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\SegUIVar.ttf', name='Segoe UI Variable', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\segoeui.ttf', name='Segoe UI', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\mingliub.ttc', name='MingLiU-ExtB', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\webdings.ttf', name='Webdings', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\lucon.ttf', name='Lucida Console', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\micross.ttf', name='Microsoft Sans Serif', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\arialbi.ttf', name='Arial', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 7.698636363636363' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\taileb.ttf', name='Microsoft Tai Le', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\palai.ttf', name='Palatino Linotype', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\palabi.ttf', name='Palatino Linotype', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\consolab.ttf', name='Consolas', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\phagspa.ttf', name='Microsoft PhagsPa', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\msyh.ttc', name='Microsoft YaHei', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\Candarab.ttf', name='Candara', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\calibrib.ttf', name='Calibri', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\seguibli.ttf', name='Segoe UI', style='italic', variant='normal', weight=900, stretch='normal', size='scalable')) = 11.525' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\segoeuii.ttf', name='Segoe UI', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\msuighur.ttf', name='Microsoft Uighur', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\seguisb.ttf', name='Segoe UI', style='normal', variant='normal', weight=600, stretch='normal', size='scalable')) = 10.24' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\corbel.ttf', name='Corbel', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\himalaya.ttf', name='Microsoft Himalaya', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\georgia.ttf', name='Georgia', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\comicbd.ttf', name='Comic Sans MS', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\wingding.ttf', name='Wingdings', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\YuGothR.ttc', name='Yu Gothic', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\cour.ttf', name='Courier New', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\msjhbd.ttc', name='Microsoft JhengHei', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\segoesc.ttf', name='Segoe Script', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\calibrii.ttf', name='Calibri', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\msuighub.ttf', name='Microsoft Uighur', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\consolaz.ttf', name='Consolas', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\verdanai.ttf', name='Verdana', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 4.6863636363636365' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\pala.ttf', name='Palatino Linotype', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\verdana.ttf', name='Verdana', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 3.6863636363636365' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\corbeli.ttf', name='Corbel', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\tahomabd.ttf', name='Tahoma', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\arabtype.ttf', name='Arabic Typesetting', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\Inkfree.ttf', name='Ink Free', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\unispace bd.ttf', name='Unispace', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\malgunsl.ttf', name='Malgun Gothic', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\comicz.ttf', name='Comic Sans MS', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\comic.ttf', name='Comic Sans MS', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\corbelb.ttf', name='Corbel', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ariblk.ttf', name='Arial', style='normal', variant='normal', weight=900, stretch='normal', size='scalable')) = 6.888636363636364' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\comici.ttf', name='Comic Sans MS', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\tahoma.ttf', name='Tahoma', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\majallab.ttf', name='Sakkal Majalla', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\corbelz.ttf', name='Corbel', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ebrima.ttf', name='Ebrima', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\verdanaz.ttf', name='Verdana', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 4.971363636363637' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\arialbd.ttf', name='Arial', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 6.698636363636363' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\monbaiti.ttf', name='Mongolian Baiti', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\segoeuiz.ttf', name='Segoe UI', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335' 
(31 December 2023, 22:13) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ariali.ttf', name='Arial', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 7.413636363636363' 
